target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pl_cue,pl_target,pl_word_combo_related,pl_word_combo_unrelated,pl_cue_word_related,pl_cue_word_unrelated
drzwi,554.707382713927,502.59328571605,-0.792091805219098,-0.853147309095429,15.2325219005665,12.7500423413486,0.0484190059414336,0.0410942995938491,92,68,2,1,81,63,81,65,2,0,1,0.969230769230769,92,68,2,1,79,63,81,65,2,0,0.975308641975309,0.969230769230769,81,63,-52.1140969978762,-0.0610555038763317,pl,window,door,okno,drzwi,oknodrzwi,dowóddrzwi,okno,dowód
duch,516.726919555752,547.579850006811,-0.786585731006396,-0.694139807413924,10.751606769324,19.4132879042985,0.0349693540496106,0.0571753194397936,96,66,2,0,87,60,87,60,1,0,1,1,95,66,3,0,82,59,86,60,2,0,0.953488372093023,0.983333333333333,87,60,30.8529304510593,0.0924459235924717,pl,soul,spirit,dusza,duch,duszaduch,artykułduch,dusza,artykuł
dynamit,674.181954558741,739.929417587209,-0.22741903004745,-0.0401879615783627,21.1658652792278,26.0781483234289,0.0708286242513017,0.0781805936969115,73,102,2,1,66,91,66,94,0,0,1,0.968085106382979,73,102,2,1,59,92,66,94,0,0,0.893939393939394,0.978723404255319,66,91,65.7474630284676,0.187231068469087,pl,gunpowder,dynamite,proch strzelniczy,dynamit,proch strzelniczydynamit,szansadynamit,proch strzelniczy,szansa
dyrektor,614.761384618306,645.035450712451,-0.524891700036313,-0.44531463331673,17.669206445778,26.240948877779,0.0500305608682257,0.0769350518212131,112,75,5,2,104,72,105,73,1,0,0.99047619047619,0.986301369863014,112,75,5,2,103,73,105,73,1,0,0.980952380952381,1,104,71,30.2740660941442,0.0795770667195838,pl,producer,director,producent,dyrektor,producentdyrektor,czerwonydyrektor,producent,czerwony
dyskusja,605.545500038438,586.260310810958,-0.454130904986632,-0.496397515688497,28.7448377139438,24.1044356866952,0.0957841082473277,0.0688351103660809,85,76,0,2,78,74,79,75,0,1,0.987341772151899,0.986666666666667,85,77,0,1,77,72,79,75,0,1,0.974683544303797,0.96,78,74,-19.2851892274801,-0.0422666107018649,pl,conversation,discussion,rozmowa,dyskusja,rozmowadyskusja,nieszczęśliwydyskusja,rozmowa,nieszczęśliwy
dywan,567.334382598198,600.885223687808,-0.676385975428857,-0.471045860823667,10.585572671017,19.1711318118316,0.0376137491339877,0.0665570242372131,127,79,3,0,115,76,116,77,0,0,0.991379310344828,0.987012987012987,126,78,4,1,115,71,115,76,1,1,1,0.93421052631579,115,76,33.5508410896094,0.205340114605191,pl,floor,carpet,podłoga,dywan,podłogadywan,przesłuchaniedywan,podłoga,przesłuchanie
działanie,621.66990909761,611.30575280685,-0.430319316496652,-0.490294418132148,19.7672093100592,20.0813966773289,0.0722619029056466,0.0621101051248336,85,97,0,2,77,89,79,90,0,2,0.974683544303797,0.988888888888889,84,98,1,1,79,89,79,91,0,1,1,0.978021978021978,77,89,-10.3641562907604,-0.0599751016354962,pl,active,activity,aktywność,działanie,aktywnośćdziałanie,żołnierzdziałanie,aktywność,żołnierz
dzieciństwo,584.182961535374,638.007727268954,-0.563497559003622,-0.369494899853754,15.3000368652934,29.7637057737369,0.0481256683894968,0.0948887014153203,111,60,3,1,104,55,104,55,0,0,1,1,111,60,3,1,102,53,104,55,0,0,0.980769230769231,0.963636363636364,104,55,53.8247657335799,0.194002659149867,pl,youth,childhood,młodzież,dzieciństwo,młodzieżdzieciństwo,osiołdzieciństwo,młodzież,osioł
dziecko,545.554347833584,610.368758634016,-0.727368587276897,-0.550451401374099,25.2194516136498,22.9276412692348,0.0942101161501745,0.0792893296166545,73,92,1,0,69,87,69,88,0,0,1,0.988636363636364,73,92,1,0,58,87,69,88,0,0,0.840579710144927,0.988636363636364,69,87,64.8144108004321,0.176917185902798,pl,baby,child,bobas,dziecko,bobasdziecko,powierzchniadziecko,bobas,powierzchnia
dziedziczyć,777.866060345722,899.757677409904,0.225162655921659,0.498254847745023,24.8031329783245,52.8713870898928,0.0726653712169352,0.153883801142066,138,72,4,1,116,62,126,65,2,0,0.920634920634921,0.953846153846154,137,72,5,1,122,63,126,65,2,0,0.968253968253968,0.969230769230769,116,62,121.891617064182,0.273092191823364,pl,heritage,inherit,spadek,dziedziczyć,spadekdziedziczyć,postępdziedziczyć,spadek,postęp
dzielnica,568.902153853825,640.08729031053,-0.598200781790631,-0.350304881666943,18.6709086660029,19.2243328788683,0.0561670523879113,0.065127525879035,72,105,3,3,65,93,66,96,1,0,0.984848484848485,0.96875,72,105,3,3,64,96,66,96,1,0,0.96969696969697,1,65,93,71.1851364567053,0.247895900123687,pl,county,district,powiat,dzielnica,powiatdzielnica,zabójcadzielnica,powiat,zabójca
dziennikarz,587.402777771506,614.752623195265,-0.543235687932223,-0.469143745260931,21.1754319515829,19.1107148641696,0.0828557532041336,0.0644529595254015,66,73,6,0,63,69,63,70,2,0,1,0.985714285714286,67,73,5,0,61,70,64,70,1,0,0.953125,1,63,69,27.3498454237586,0.0740919426712921,pl,reporter,journalist,reporter,dziennikarz,reporterdziennikarz,drogidziennikarz,reporter,drogi
dziewczyny,651.889549282747,683.779376155078,-0.333544017095953,-0.218254565241593,24.2739055705894,27.3855875624784,0.0793463488464311,0.0973408853339612,77,120,0,1,71,109,71,109,0,0,1,1,77,120,0,1,68,103,71,109,0,0,0.957746478873239,0.944954128440367,71,109,31.889826872331,0.11528945185436,pl,boys,girls,chłopcy.,dziewczyny,chłopcy.dziewczyny,przekupstwodziewczyny,chłopcy.,przekupstwo
dziwny,604.660987801396,590.726156263202,-0.513940648221554,-0.580220795896975,20.0555051686632,25.2445154507274,0.0695548019606009,0.0770270761679951,89,67,4,3,82,64,82,66,1,0,1,0.96969696969697,89,67,4,3,78,64,82,66,1,0,0.951219512195122,0.96969696969697,82,64,-13.9348315381939,-0.0662801476754213,pl,unusual,strange,niezwykłe,dziwny,niezwykłedziwny,diamentdziwny,niezwykłe,diament
dziękować,658.549605509258,691.22863918677,-0.36686105941071,-0.226556005157386,22.4066690940668,31.8095391161844,0.0832303170002633,0.130868863294575,122,109,4,4,109,97,110,99,0,2,0.990909090909091,0.97979797979798,121,109,5,4,106,98,109,99,1,2,0.972477064220184,0.98989898989899,109,97,32.6790336775118,0.140305054253323,pl,grateful,thank,wdzięczny,dziękować,wdzięcznydziękować,zachód słońcadziękować,wdzięczny,zachód słońca
dzwonek,601.76587142905,619.881098591604,-0.527563546532993,-0.538876082218105,29.4240113432599,23.6157422657535,0.0883285554255506,0.0548630274348108,78,79,3,0,71,71,71,72,0,0,1,0.986111111111111,78,79,3,0,46,71,71,72,0,0,0.647887323943662,0.986111111111111,70,71,18.1152271625541,-0.0113125356851117,pl,ping,ding,brzdęk,dzwonek,brzdękdzwonek,tutajdzwonek,brzdęk,tutaj
długi,557.328475400511,720.455306816148,-0.734766710736727,-0.106050348166514,17.805235013245,35.9918555329212,0.0650478370939998,0.0973335027806942,65,99,1,4,61,88,61,91,1,0,1,0.967032967032967,65,99,1,4,60,34,61,91,1,0,0.983606557377049,0.373626373626374,61,88,163.126831415637,0.628716362570213,pl,short,long,krótki,długi,krótkidługi,pierzchaniedługi,krótki,pierzchanie
długopis,561.384217819058,621.334556949172,-0.601132577748608,-0.456814924457957,19.007303541742,26.7452659907958,0.0607969059751593,0.0751728773407153,106,89,3,3,101,79,102,80,3,2,0.990196078431373,0.9875,106,87,3,5,100,78,102,79,3,3,0.980392156862745,0.987341772151899,101,79,59.950339130114,0.144317653290651,pl,paper,pen,papier,długopis,papierdługopis,morskidługopis,papier,morski
długość,605.490462495791,540.831695107994,-0.414038281131973,-0.699428879448109,23.2586907478506,11.9990269395208,0.080398170800604,0.0410644388466838,90,91,1,3,80,82,81,83,1,1,0.987654320987654,0.987951807228916,89,92,2,2,77,80,81,84,1,0,0.950617283950617,0.952380952380952,80,82,-64.6587673877974,-0.285390598316135,pl,size,length,rozmiar,długość,rozmiardługość,radadługość,rozmiar,rada
dźwięk,506.153515620555,560.492952380153,-0.77666694950744,-0.617877376633747,13.2664159531726,19.2357015597306,0.0500495314549862,0.0614096949314979,68,70,0,0,64,63,64,63,0,0,1,1,68,70,0,0,64,63,64,63,0,0,1,1,64,63,54.3394367595971,0.158789572873692,pl,noise,sound,hałas,dźwięk,hałasdźwięk,rolnikdźwięk,hałas,rolnik
edukacja,636.458304350301,635.604220929095,-0.386150945034227,-0.445088116864287,23.6055166429232,25.5820262726395,0.0909795420842133,0.0902467882582263,72,92,3,4,69,86,70,87,1,1,0.985714285714286,0.988505747126437,72,92,3,4,69,86,70,87,1,1,0.985714285714286,0.988505747126437,69,86,-0.854083421205928,-0.0589371718300597,pl,health,education,zdrowie,edukacja,zdrowieedukacja,numeredukacja,zdrowie,numer
efekt,573.823212113025,623.6063428604,-0.57774938164332,-0.336262258848173,18.6896108901211,26.2173876759985,0.0557968389810425,0.0896333941043459,75,79,2,4,66,71,68,73,1,0,0.970588235294118,0.972602739726027,75,80,2,3,65,71,68,73,1,0,0.955882352941177,0.972602739726027,66,70,49.783130747375,0.241487122795147,pl,influence,effect,wpływ,efekt,wpływefekt,wdzięcznyefekt,wpływ,wdzięczny
efektywny,637.81831069309,717.571376464699,-0.319845777076735,-0.112593170913422,20.5151602073386,32.4669901414474,0.0722362090268461,0.100375730188093,109,92,2,3,103,85,103,86,0,1,1,0.988372093023256,110,92,1,3,102,85,103,86,0,1,0.990291262135922,0.988372093023256,103,85,79.7530657716088,0.207252606163312,pl,useful,effective,użyteczny,efektywny,użytecznyefektywny,milionerefektywny,użyteczny,milioner
egzekucja,690.827353834345,720.477153857994,-0.0894214241132704,-0.0806939781470356,32.6360644489745,45.4910803010471,0.100218360683012,0.112770149955044,69,83,2,2,65,78,66,80,0,1,0.984848484848485,0.975,69,82,2,3,62,77,66,79,0,2,0.93939393939394,0.974683544303797,65,78,29.6498000236488,0.0087274459662348,pl,hanging,execution,powieszenie,egzekucja,powieszenieegzekucja,generatoregzekucja,powieszenie,generator
eksplodować,790.041923824105,804.309817391267,0.191207108467468,0.329572272227376,36.8824597162752,28.2952013371404,0.119238863714471,0.0902902101921308,118,125,4,6,105,115,105,117,2,2,1,0.982905982905983,118,126,4,5,101,105,105,117,2,2,0.961904761904762,0.897435897435897,105,115,14.2678935671624,0.138365163759907,pl,burst,explode,wybuchać,eksplodować,wybuchaćeksplodować,sierżanteksplodować,wybuchać,sierżant
eksplozja,689.757413800638,694.450592234724,-0.185159586852965,-0.193677565128823,23.1584095134529,27.571849247365,0.0851241515344516,0.101202049114125,92,116,0,2,87,103,87,105,0,1,1,0.980952380952381,91,116,1,2,83,103,86,105,1,1,0.965116279069767,0.980952380952381,87,103,4.69317843408589,-0.0085179782758581,pl,earthquake,explosion,trzęsienie ziemi,eksplozja,trzęsienie ziemieksplozja,rzymskieksplozja,trzęsienie ziemi,rzymski
elegancki,566.992758067835,635.455532510448,-0.537479625677994,-0.324294077551864,16.157681502415,24.2425490313635,0.058011700662426,0.0715925003522018,66,83,1,1,62,77,64,79,0,1,0.96875,0.974683544303797,66,83,1,1,60,78,64,79,0,1,0.9375,0.987341772151899,62,77,68.4627744426128,0.213185548126131,pl,fashionable,elegant,modny,elegancki,modnyelegancki,zmianaelegancki,modny,zmiana
elekcja,783.699689647107,892.216081396275,0.280383500418816,0.579055667107836,44.1289641560085,42.4845168925908,0.160118789752064,0.153059961680365,68,131,0,10,58,86,63,113,0,3,0.920634920634921,0.761061946902655,65,131,3,10,60,89,61,113,2,3,0.983606557377049,0.787610619469027,58,86,108.516391749169,0.29867216668902,pl,campaign,election,kampania,elekcja,kampaniaelekcja,nerwelekcja,kampania,nerw
elektryczność,703.430837836405,831.01383099318,-0.0740948015205605,0.317575021146875,33.3291618660332,41.4557568685694,0.11416761141199,0.136509974371831,80,80,0,2,74,71,76,73,0,1,0.973684210526316,0.972602739726027,80,81,0,1,74,74,76,74,0,0,0.973684210526316,1,74,71,127.582993156775,0.391669822667435,pl,current,electricity,prąd,elektryczność,prądelektryczność,powódelektryczność,prąd,powód
elektryczny,569.334578932472,638.690015390425,-0.622271130326444,-0.244073441382495,19.757341079473,29.7262056782521,0.0592346445804722,0.096939043131957,67,70,2,2,57,65,57,67,0,0,1,0.970149253731343,67,70,2,2,57,64,57,67,0,0,1,0.955223880597015,57,65,69.355436457953,0.37819768894395,pl,magnetic,electric,magnetyczny,elektryczny,magnetycznyelektryczny,bazaelektryczny,magnetyczny,baza
element,585.020338712439,681.075199992873,-0.527661669376802,-0.248827126413077,19.4093755555441,21.3570512080566,0.0771180504892442,0.0727431815292267,66,127,1,5,62,115,62,117,0,0,1,0.982905982905983,66,127,1,5,62,116,62,117,0,0,1,0.991452991452991,62,115,96.0548612804336,0.278834542963725,pl,factor,element,czynnik,element,czynnikelement,tysiącelement,czynnik,tysiąc
emocjonalny,636.227319135306,627.296395167383,-0.37752118207929,-0.357565080056799,16.255283439746,13.7696910446994,0.0493894405971285,0.0448377445928221,107,139,4,5,94,124,95,127,1,2,0.989473684210526,0.976377952755906,107,140,4,4,95,120,95,128,1,1,1,0.9375,94,124,-8.93092396792383,0.0199561020224909,pl,mental,emotional,psychiczny,emocjonalny,psychicznyemocjonalny,tłumemocjonalny,psychiczny,tłum
energia,582.872727274528,595.264139336378,-0.606927908525189,-0.563688088430071,25.9479281454126,14.8100141513641,0.0761251839499833,0.0471107519665504,68,130,5,4,66,122,66,123,2,2,1,0.991869918699187,67,130,6,4,63,114,65,123,3,2,0.969230769230769,0.926829268292683,66,122,12.3914120618501,0.043239820095118,pl,power,energy,moc,energia,mocenergia,najemnikenergia,moc,najemnik
epidemia,653.678269848219,689.960962956609,-0.368262676630419,-0.0573608089788724,18.2524252494487,42.4504941104455,0.049082980300529,0.152319512435204,138,62,4,1,126,54,126,55,1,0,1,0.981818181818182,138,62,4,1,120,55,126,55,1,0,0.952380952380952,1,126,54,36.2826931083908,0.310901867651546,pl,plague,epidemic,zaraza,epidemia,zarazaepidemia,zobaczyćepidemia,zaraza,zobaczyć
erekcja,672.28458889537,780.652553559063,-0.256665200030634,0.336053568660629,28.9616539522185,41.171613947098,0.102571193314955,0.1271784861607,98,69,3,1,90,56,92,63,1,0,0.978260869565217,0.888888888888889,97,68,4,2,88,59,91,62,2,1,0.967032967032967,0.951612903225806,90,56,108.367964663692,0.592718768691263,pl,orgasm,erection,orgazm,erekcja,orgazmerekcja,kluczerekcja,orgazm,klucz
ewaluacja,761.384638890582,879.709753085762,0.140186508345439,0.606615832245123,41.7827546442433,44.9114602645304,0.12757310132399,0.146107036339463,83,97,3,2,72,81,77,89,3,2,0.935064935064935,0.910112359550562,84,96,2,3,77,86,78,88,2,3,0.987179487179487,0.977272727272727,72,81,118.32511419518,0.466429323899684,pl,observation,evaluation,obserwacja,ewaluacja,obserwacjaewaluacja,gotowyewaluacja,obserwacja,gotowy
faks,741.757673713784,757.33980325964,-0.0369187006906652,0.115457118853094,26.7875186176776,34.7012535750177,0.0819996216752294,0.138461153212028,115,86,2,4,95,61,108,79,1,1,0.87962962962963,0.772151898734177,114,86,3,4,106,76,107,79,2,1,0.990654205607477,0.962025316455696,95,61,15.5821295458554,0.152375819543759,pl,mail,fax,poczta,faks,pocztafaks,bawić sięfaks,poczta,bawić się
faktycznie,593.747724632004,661.00441818521,-0.559871823771917,-0.20950786641375,20.4349060411267,33.0352864503223,0.0562211726730987,0.117167493791285,74,64,2,1,69,55,69,57,0,0,1,0.964912280701754,75,64,1,1,69,56,69,57,0,0,1,0.982456140350877,69,55,67.2566935532053,0.350363957358167,pl,literally,practically,dosłownie,faktycznie,dosłowniefaktycznie,dzisiajfaktycznie,dosłownie,dzisiaj
fantastyczny,623.014767452517,659.161259254916,-0.37983486417112,-0.261798428464464,17.41508754375,24.6548290898414,0.0547290537735929,0.0603329875718818,94,85,1,0,86,81,88,81,1,0,0.977272727272727,1,94,85,1,0,86,76,88,81,1,0,0.977272727272727,0.938271604938272,86,81,36.1464918023984,0.118036435706655,pl,wonderful,fantastic,wspaniały,fantastyczny,wspaniałyfantastyczny,zaręczynyfantastyczny,wspaniały,zaręczyny
fantazja,634.893946235797,642.701561651712,-0.407017927822092,-0.435965863048356,18.8688969569193,20.7894560829936,0.0595967862670314,0.0579110637204312,102,79,2,7,93,74,95,76,1,4,0.978947368421053,0.973684210526316,102,80,2,6,93,76,95,77,1,3,0.978947368421053,0.987012987012987,93,73,7.80761541591448,-0.0289479352262637,pl,reality,fantasy,rzeczywistość,fantazja,rzeczywistośćfantazja,zbiornikfantazja,rzeczywistość,zbiornik
fałszywe,632.783291157658,692.502066032423,-0.403609860166875,-0.1422630823641,22.8786874347125,22.973774914403,0.0702338765799017,0.0683847948548565,91,120,2,1,79,106,80,110,0,0,0.9875,0.963636363636364,91,120,2,1,77,110,80,110,0,0,0.9625,1,79,106,59.7187748747646,0.261346777802775,pl,fake,false,podróbka,fałszywe,podróbkafałszywe,poniedziałekfałszywe,podróbka,poniedziałek
federacja,702.685408445067,755.050166667113,0.0194906840436125,0.0966422209556346,20.5581989887514,32.3970671247807,0.0854079480204312,0.107811457922379,81,83,1,3,71,72,77,77,0,2,0.922077922077922,0.935064935064935,81,84,1,2,76,76,77,78,0,1,0.987012987012987,0.974358974358974,71,72,52.3647582220456,0.0771515369120221,pl,colony,federation,kolonia,federacja,koloniafederacja,deszczfederacja,kolonia,deszcz
festiwal,634.889649986589,627.738671627579,-0.435497320077573,-0.310853944513493,25.4144529742011,26.5525791210457,0.0806978945358418,0.102939672059764,91,70,5,2,80,67,81,67,2,2,0.987654320987654,1,92,70,4,2,79,65,82,67,1,2,0.963414634146341,0.970149253731343,80,67,-7.15097835900917,0.12464337556408,pl,carnival,festival,karnawał,festiwal,karnawałfestiwal,biegaćfestiwal,karnawał,biegać
film,580.406424000896,592.428147378179,-0.592325318275496,-0.579582371076746,17.2354853796881,18.0788689157165,0.0762136996301058,0.0575890574997018,135,100,2,0,126,95,128,95,0,0,0.984375,1,135,98,2,2,118,90,128,94,0,1,0.921875,0.957446808510638,125,95,12.0217233772831,0.0127429471987502,pl,porn,movie,porno,film,pornofilm,wiernośćfilm,porno,wierność
finansowanie,775.223151502748,755.931655735387,0.193407239542087,0.21190129599081,48.0049903903566,44.2890117792863,0.149649941849726,0.202753389151519,70,63,0,1,66,61,67,63,0,0,0.985074626865672,0.968253968253968,70,63,0,1,64,53,67,63,0,0,0.955223880597015,0.841269841269841,66,61,-19.2914957673607,0.0184940564487233,pl,budget,funding,budżet,finansowanie,budżetfinansowanie,metafinansowanie,budżet,meta
finansowanie.1,789.280535219513,695.944500001759,0.144290040684482,-0.132452096585698,29.6413823264238,25.6785699478126,0.0894435209318241,0.077141104127394,155,78,10,2,142,70,142,71,2,1,1,0.985915492957746,154,78,11,2,138,70,141,71,3,1,0.978723404255319,0.985915492957746,142,70,-93.3360352177539,-0.27674213727018,pl,financially,financing,finansowo,finansowanie,finansowofinansowanie,pustyniafinansowanie,finansowo,pustynia
finansowy,586.312800006138,656.971123720869,-0.49897014481566,-0.351828348086322,14.4547504910421,20.2471543803458,0.0603770005209126,0.0606554580470264,80,109,0,1,75,97,75,99,0,0,1,0.97979797979798,80,109,0,1,73,95,75,99,0,0,0.973333333333333,0.95959595959596,75,97,70.6583237147311,0.147141796729339,pl,banking,financial,bankowość,finansowy,bankowośćfinansowy,ciałofinansowy,bankowość,ciało
fizyczny,561.126437491356,613.269837837257,-0.625551073034109,-0.474069729541644,26.8847023175017,24.5971691605668,0.101617729518497,0.0713679856444988,69,80,3,2,64,75,64,76,2,1,1,0.986842105263158,69,81,3,1,64,75,64,77,2,0,1,0.974025974025974,64,74,52.1434003459011,0.151481343492465,pl,sexual,physical,seksualny,fizyczny,seksualnyfizyczny,gazfizyczny,seksualny,gaz
flota,652.447582104139,695.582329268974,-0.245658897400652,-0.0860638013410704,23.3547782848786,22.9452330433192,0.0772603987034201,0.0931949303782495,74,105,2,1,67,82,67,96,0,0,1,0.854166666666667,74,104,2,2,66,95,67,96,0,0,0.985074626865672,0.989583333333333,67,82,43.1347471648352,0.159595096059582,pl,naval,fleet,morski,flota,morskiflota,zmęczonyflota,morski,zmęczony
fotograf,688.801873239028,602.306538442294,-0.224648981111351,-0.425545166232533,43.6514008954622,19.5810176218009,0.123852515740355,0.0772785242258091,79,70,2,0,71,65,72,66,0,0,0.986111111111111,0.984848484848485,78,70,3,0,70,62,71,66,1,0,0.985915492957746,0.93939393939394,71,65,-86.4953347967338,-0.200896185121182,pl,autograph,photographer,autograf,fotograf,autograffotograf,myszfotograf,autograf,mysz
francuski,575.939472211015,627.035310817311,-0.495965225004555,-0.33386035496585,17.4367344216706,24.5040354239338,0.0734433789758194,0.0647273028218958,80,76,1,0,72,74,72,75,0,0,1,0.986666666666667,80,76,1,0,72,72,72,75,0,0,1,0.96,72,74,51.0958386062958,0.162104870038705,pl,english,french,angielski,francuski,angielskifrancuski,pacjentfrancuski,angielski,pacjent
funkcjonalny,694.416763627658,643.254587491743,-0.214657010677696,-0.221762256272757,43.2466002675795,17.7571181100476,0.118002351637367,0.0589663783221395,61,84,0,1,55,80,55,81,0,1,1,0.987654320987654,61,85,0,0,54,78,55,82,0,0,0.981818181818182,0.951219512195122,55,80,-51.1621761359148,-0.00710524559506098,pl,operational,functional,operacyjny,funkcjonalny,operacyjnyfunkcjonalny,imięfunkcjonalny,operacyjny,imię
furgonetka,751.806479450909,729.598417917733,0.00822829516693793,0.0277422515865127,23.3674469217264,24.04865882152,0.0716038206306576,0.0701464504440872,90,76,0,1,73,67,79,73,0,0,0.924050632911392,0.917808219178082,90,76,0,1,76,70,79,73,0,0,0.962025316455696,0.958904109589041,73,67,-22.2080615331762,0.0195139564195748,pl,trailer,van,przyczepa,furgonetka,przyczepafurgonetka,sezonfurgonetka,przyczepa,sezon
gabinet,610.156767114913,568.257706657755,-0.528293513045873,-0.60406264623844,33.0159279884483,23.5871427816677,0.0855950391945255,0.0585764700323526,77,81,2,3,73,75,74,75,0,1,0.986486486486487,1,77,80,2,4,74,74,74,74,0,2,1,1,73,75,-41.8990604571578,-0.0757691331925668,pl,desk,office,biurko,gabinet,biurkogabinet,czytaćgabinet,biurko,czytać
galaktyka,662.680414290278,718.615526314276,-0.327017790702531,-0.132241482104509,25.3942741624454,24.4818207666157,0.0679767670536571,0.0867528141826068,73,85,1,3,70,76,71,77,0,1,0.985915492957746,0.987012987012987,73,85,1,3,69,76,71,77,0,1,0.971830985915493,0.987012987012987,70,76,55.9351120239987,0.194776308598022,pl,universe,galaxy,wszechświat,galaktyka,wszechświatgalaktyka,pozytywnygalaktyka,wszechświat,pozytywny
garaż,584.781845240664,604.216545454542,-0.591735863351448,-0.477836870211993,22.4884359985288,20.0996312419947,0.0735038541094518,0.075467754880752,92,87,1,3,84,77,86,78,1,2,0.976744186046512,0.987179487179487,92,87,1,3,84,77,86,78,1,2,0.976744186046512,0.987179487179487,84,77,19.4347002138775,0.113898993139455,pl,workshop,garage,warsztat,garaż,warsztatgaraż,żabagaraż,warsztat,żaba
gazeta,574.095736113086,574.55981914544,-0.559240359038551,-0.576694969241119,36.3928166400835,16.4638588220348,0.179135356700126,0.064632851662292,77,101,2,2,72,94,72,94,0,0,1,1,77,101,2,2,71,91,71,94,1,0,1,0.968085106382979,72,94,0.46408303235421,-0.0174546102025682,pl,article,newspaper,artykuł,gazeta,artykułgazeta,lojalnośćgazeta,artykuł,lojalność
gdzieś,594.471989693954,621.117557387585,-0.55577919056571,-0.369401840156698,15.3335192025663,26.6971548359311,0.0519046270515568,0.0931797461013107,103,69,3,1,97,61,99,61,1,0,0.97979797979798,1,103,69,3,1,95,59,99,61,1,0,0.95959595959596,0.967213114754098,97,61,26.6455676936306,0.186377350409012,pl,elsewhere,somewhere,gdzie indziej,gdzieś,gdzie indziejgdzieś,kradzieżgdzieś,gdzie indziej,kradzież
gej,589.581024396503,681.448577766704,-0.563850527602895,-0.142962317132748,13.3135281280101,20.0845127995162,0.0536935660237474,0.0807187988237551,92,115,6,2,82,90,84,103,4,0,0.976190476190476,0.87378640776699,93,114,5,3,72,66,84,102,4,1,0.857142857142857,0.647058823529412,82,90,91.8675533702009,0.420888210470148,pl,lesbian,gay,lesbijka,gej,lesbijkagej,majestatgej,lesbijka,majestat
gitara,557.651328366364,573.433839086551,-0.654913756401708,-0.582009021940452,22.1100692831702,19.4653268512267,0.0675423940748826,0.0622033779971767,72,92,0,1,67,87,67,87,0,0,1,1,72,92,0,1,63,83,67,87,0,0,0.940298507462687,0.954022988505747,67,87,15.7825107201867,0.0729047344612558,pl,piano,guitar,fortepian,gitara,fortepiangitara,mówićgitara,fortepian,mówić
godność,593.753758607292,654.674138879781,-0.542086537290493,-0.264756862901846,12.7302962303486,26.2401635355257,0.0505304030850265,0.101804417231901,100,77,4,0,87,72,88,73,2,0,0.988636363636364,0.986301369863014,100,77,4,0,86,70,88,73,2,0,0.977272727272727,0.958904109589041,87,72,60.9203802724885,0.277329674388648,pl,pride,dignity,duma,godność,dumagodność,zielonygodność,duma,zielony
godny,632.095208340633,670.801491512661,-0.367882394211524,-0.302855913836883,26.1562681358807,34.2396302549624,0.0825750054908331,0.107952071891703,77,68,2,1,72,59,73,60,0,0,0.986301369863014,0.983333333333333,77,68,2,1,70,57,73,60,0,0,0.958904109589041,0.95,72,59,38.7062831720285,0.0650264803746407,pl,deserve,worthy,zasługiwać,godny,zasługiwaćgodny,karnawałgodny,zasługiwać,karnawał
goryl,647.160329112201,674.473499990944,-0.40178267770261,-0.232161793840153,25.8262790985754,23.88718755073,0.104913060664464,0.0920890593753648,83,87,1,2,79,74,80,80,1,0,0.9875,0.925,83,87,1,2,77,77,80,80,1,0,0.9625,0.9625,79,74,27.3131708787429,0.169620883862458,pl,monkey,gorilla,małpa,goryl,małpagoryl,przyjazdgoryl,małpa,przyjazd
gorączka,574.524227265353,611.432701027643,-0.613374360602292,-0.462317478442049,16.5951635459355,17.7434805913089,0.0556608665716076,0.0609427325233499,100,105,2,1,88,97,88,99,0,0,1,0.97979797979798,100,105,2,1,87,98,88,99,0,0,0.988636363636364,0.98989898989899,88,97,36.9084737622902,0.151056882160243,pl,cough,fever,kaszel,gorączka,kaszelgorączka,kupićgorączka,kaszel,kupić
gospodarz,617.37937499651,618.339947915664,-0.469812134844244,-0.451288602735889,21.2823461126304,19.5703959077311,0.0676379587616911,0.0704599349099701,69,109,2,2,64,97,64,98,0,0,1,0.989795918367347,68,109,3,2,54,95,64,98,0,0,0.84375,0.969387755102041,64,96,0.960572919153492,0.0185235321083546,pl,tenant,landlord,najemca,gospodarz,najemcagospodarz,golfgospodarz,najemca,golf
